row_id,row_kind,chain,source_run_id,token,pool,protocol,symbol,target_mechanism,label_block,as_of_block,blocks_before_removal,prediction_horizon_blocks,target_removal_within_horizon,observed_until_block,control_reason,trading_enabled_block,pool_created_block,token_created_block,blocks_since_trading_enabled_as_of,blocks_since_pool_created_as_of,blocks_since_token_created_as_of,creator_address,current_owner,ownership_renounced_current,current_owner_is_zero_address,current_owner_is_creator,token_total_supply_scaled,liquidity_eth_as_of,price_ratio_to_initial_as_of,max_liquidity_eth_before_as_of,liquidity_drawdown_from_peak_as_of,buy_tax_current,sell_tax_current,tax_bucket_current,lp_approval_count_as_of,lp_first_approval_block_as_of,lp_last_approval_block_as_of,lp_last_approval_owner_as_of,lp_last_approval_spender_as_of,lp_last_approval_is_router_as_of,lp_last_approval_owner_is_creator_as_of,lp_last_approval_owner_is_current_owner_as_of,blocks_first_lp_approval_to_as_of,blocks_last_lp_approval_to_as_of,blocks_last_lp_approval_to_removal,lp_approved_holder_count_as_of,lp_approved_spender_count_as_of,lp_router_approval_seen_as_of,lp_max_approval_amount_as_of,lp_approval_feature_scope,activity_blocks_to_as_of,tx_count_to_as_of,token_transfer_count_to_as_of,denom_transfer_count_to_as_of,buy_volume_eth_to_as_of,sell_volume_eth_to_as_of,bribe_eth_to_as_of,first_activity_block_to_as_of,last_activity_block_to_as_of,blocks_since_last_activity_as_of,activity_density_to_as_of,tx_per_active_block_to_as_of,net_buy_volume_eth_to_as_of,buy_sell_volume_ratio_to_as_of,denom_token_transfer_ratio_to_as_of,active_blocks_last_10_as_of,tx_count_last_10_as_of,active_blocks_last_50_as_of,tx_count_last_50_as_of,active_blocks_last_100_as_of,tx_count_last_100_as_of,active_density_last_10_as_of,active_density_last_50_as_of,active_density_last_100_as_of,tx_share_last_10_to_total_as_of,tx_share_last_50_to_total_as_of,tx_share_last_100_to_total_as_of,network_address_count_current,network_node_count_current,network_edge_count_current,network_feature_scope,activity_feature_scope
directlp-window-10339,positive,ethereum,run-2,0xf76a6da1c16f3c648532439915a25a09a513baa2,0x001454d6f8fb5e15920359dddeb58346305ada83,UNISWAP-V2,SCLISH,direct_lp_liquidity_removal,25090103,25090093,10,10,true,25090103,,25090085,25090085,25090083,8,8,10,0x6757740456088c7ed808295e1186d8b7bcb50176,0x0000000000000000000000000000000000000000,true,true,false,100000000,1.155624294,2.305170815,1.416054472,0.1839125425,0,0,no_tax,1,25090085,25090085,0xf76a6da1c16f3c648532439915a25a09a513baa2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,8,8,18,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,8,37,43,25,0.7638214142,0.3681971201,0.0336,25090083,25090093,0,0.7272727273,4.625,0.3956242941,2.074490463,0.5813953488,7,36,8,37,8,37,0.7,0.16,0.08,0.972972973,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10340,positive,ethereum,run-2,0x616e2516fc91914bbb55a9c4f368c9f4119dcd41,0xf3312ad751ac206dff9348176a7677384a867e8d,UNISWAP-V2,BRZL,direct_lp_liquidity_removal,25090148,25090147,1,1,true,25090148,,25090072,25090072,25090066,75,75,81,0x7f7dbcf165a98401b1071c3e6a560e85d3bc285c,,false,,,7.9e+10,1.9497682,3.792840026,1.9497682,0,0,0,no_tax,1,25090075,25090075,0x7f7dbcf165a98401b1071c3e6a560e85d3bc285c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,72,72,73,1,1,false,281069.3865,available_approval_events_filtered_to_as_of_block,25,25,21,20,1.04485,0.09508180025,0,25090066,25090120,27,0.3048780488,1,0.9497681998,10.98895895,0.9523809524,0,0,11,11,25,25,0,0.22,0.25,0,0.44,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10341,positive,ethereum,run-2,0x616e2516fc91914bbb55a9c4f368c9f4119dcd41,0xf3312ad751ac206dff9348176a7677384a867e8d,UNISWAP-V2,BRZL,direct_lp_liquidity_removal,25090148,25090138,10,10,true,25090148,,25090072,25090072,25090066,66,66,72,0x7f7dbcf165a98401b1071c3e6a560e85d3bc285c,,false,,,7.9e+10,1.9497682,3.792840026,1.9497682,0,0,0,no_tax,1,25090075,25090075,0x7f7dbcf165a98401b1071c3e6a560e85d3bc285c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,63,63,73,1,1,false,281069.3865,available_approval_events_filtered_to_as_of_block,25,25,21,20,1.04485,0.09508180025,0,25090066,25090120,18,0.3424657534,1,0.9497681998,10.98895895,0.9523809524,0,0,16,16,25,25,0,0.32,0.25,0,0.64,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10342,positive,ethereum,run-2,0x616e2516fc91914bbb55a9c4f368c9f4119dcd41,0xf3312ad751ac206dff9348176a7677384a867e8d,UNISWAP-V2,BRZL,direct_lp_liquidity_removal,25090148,25090098,50,50,true,25090148,,25090072,25090072,25090066,26,26,32,0x7f7dbcf165a98401b1071c3e6a560e85d3bc285c,,false,,,7.9e+10,1.438755226,2.067398795,1.49656,0.03862509634,0,0,no_tax,1,25090075,25090075,0x7f7dbcf165a98401b1071c3e6a560e85d3bc285c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,23,23,73,1,1,false,281069.3865,available_approval_events_filtered_to_as_of_block,14,14,11,10,0.49656,0.05780477419,0,25090066,25090097,1,0.4242424242,1,0.4387552258,8.590293916,0.9090909091,5,5,14,14,14,14,0.5,0.28,0.14,0.3571428571,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10343,positive,ethereum,run-2,0xc06cf0ec9ec013aa92a3330177c4649fda07283d,0xcd30ce9addfaa9fe14e74ab90405d1a16895598a,UNISWAP-V2,🔥BOT,direct_lp_liquidity_removal,25090156,25090155,1,1,true,25090156,,25090077,25090077,25090073,78,78,82,0x621e3a3ce57afa4d1e2c223fc1e4785d202825e1,,false,,,510000000,2.148428784,4.599921283,2.175209293,0.01231169305,0,0,no_tax,1,25090078,25090078,0x621e3a3ce57afa4d1e2c223fc1e4785d202825e1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,77,77,78,1,1,false,22583.17958,available_approval_events_filtered_to_as_of_block,28,28,23,22,1.52522,0.3767912157,0,25090073,25090130,25,0.3373493976,1,1.148428784,4.047918148,0.9565217391,0,0,12,12,28,28,0,0.24,0.28,0,0.4285714286,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10344,positive,ethereum,run-2,0xc06cf0ec9ec013aa92a3330177c4649fda07283d,0xcd30ce9addfaa9fe14e74ab90405d1a16895598a,UNISWAP-V2,🔥BOT,direct_lp_liquidity_removal,25090156,25090146,10,10,true,25090156,,25090077,25090077,25090073,69,69,73,0x621e3a3ce57afa4d1e2c223fc1e4785d202825e1,,false,,,510000000,2.148428784,4.599921283,2.175209293,0.01231169305,0,0,no_tax,1,25090078,25090078,0x621e3a3ce57afa4d1e2c223fc1e4785d202825e1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,68,68,78,1,1,false,22583.17958,available_approval_events_filtered_to_as_of_block,28,28,23,22,1.52522,0.3767912157,0,25090073,25090130,16,0.3783783784,1,1.148428784,4.047918148,0.9565217391,0,0,15,15,28,28,0,0.3,0.28,0,0.5357142857,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10345,positive,ethereum,run-2,0xc06cf0ec9ec013aa92a3330177c4649fda07283d,0xcd30ce9addfaa9fe14e74ab90405d1a16895598a,UNISWAP-V2,🔥BOT,direct_lp_liquidity_removal,25090156,25090106,50,50,true,25090156,,25090077,25090077,25090073,29,29,33,0x621e3a3ce57afa4d1e2c223fc1e4785d202825e1,,false,,,510000000,1.874711934,3.507636009,1.874711934,0,0,0,no_tax,1,25090078,25090078,0x621e3a3ce57afa4d1e2c223fc1e4785d202825e1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,28,28,78,1,1,false,22583.17958,available_approval_events_filtered_to_as_of_block,16,16,13,12,0.90624,0.03152806646,0,25090073,25090102,4,0.4705882353,1,0.8747119335,28.74391302,0.9230769231,3,3,16,16,16,16,0.3,0.32,0.16,0.1875,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10346,positive,ethereum,run-2,0x5caf2b0658f46c0f2ad1995ca0f079048927efd3,0xea281a1496c6f9b777f1bb1046900b0180e3a840,UNISWAP-V2,🌕CMS,direct_lp_liquidity_removal,25090228,25090227,1,1,true,25090228,,25090155,25090155,25090152,72,72,75,0x3b00d2f5a5e91a44996b6467868ae1c9eb9ba83f,,false,,,9.6e+10,1.812104978,3.277279264,1.812104978,0,0,0,no_tax,1,25090156,25090156,0x3b00d2f5a5e91a44996b6467868ae1c9eb9ba83f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,71,71,72,1,1,false,309838.6677,available_approval_events_filtered_to_as_of_block,26,26,22,21,0.87202,0.0599150221,0,25090152,25090198,29,0.3421052632,1,0.8121049779,14.55427987,0.9545454545,0,0,10,10,26,26,0,0.2,0.26,0,0.3846153846,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10347,positive,ethereum,run-2,0x5caf2b0658f46c0f2ad1995ca0f079048927efd3,0xea281a1496c6f9b777f1bb1046900b0180e3a840,UNISWAP-V2,🌕CMS,direct_lp_liquidity_removal,25090228,25090218,10,10,true,25090228,,25090155,25090155,25090152,63,63,66,0x3b00d2f5a5e91a44996b6467868ae1c9eb9ba83f,,false,,,9.6e+10,1.812104978,3.277279264,1.812104978,0,0,0,no_tax,1,25090156,25090156,0x3b00d2f5a5e91a44996b6467868ae1c9eb9ba83f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,62,62,72,1,1,false,309838.6677,available_approval_events_filtered_to_as_of_block,26,26,22,21,0.87202,0.0599150221,0,25090152,25090198,20,0.3880597015,1,0.8121049779,14.55427987,0.9545454545,0,0,15,15,26,26,0,0.3,0.26,0,0.5769230769,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10348,positive,ethereum,run-2,0x5caf2b0658f46c0f2ad1995ca0f079048927efd3,0xea281a1496c6f9b777f1bb1046900b0180e3a840,UNISWAP-V2,🌕CMS,direct_lp_liquidity_removal,25090228,25090178,50,50,true,25090228,,25090155,25090155,25090152,23,23,26,0x3b00d2f5a5e91a44996b6467868ae1c9eb9ba83f,,false,,,9.6e+10,1.496837658,2.237618013,1.496837658,0,0,0,no_tax,1,25090156,25090156,0x3b00d2f5a5e91a44996b6467868ae1c9eb9ba83f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,22,22,72,1,1,false,309838.6677,available_approval_events_filtered_to_as_of_block,16,16,13,12,0.52681,0.02997234228,0,25090152,25090177,1,0.5925925926,1,0.4968376577,17.57653756,0.9230769231,5,5,16,16,16,16,0.5,0.32,0.16,0.3125,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10349,positive,ethereum,run-2,0x02ecf34a4849e85a6b94f3ffb1975917cf1ad007,0xb3b9c07cceda71d594ab3a458eca806e75eea05a,UNISWAP-V2,⚡NRV,direct_lp_liquidity_removal,25090268,25090267,1,1,true,25090268,,25090165,25090165,25090161,102,102,106,0x8f0cc942ad699f73ab3d58536006b1296be24533,,false,,,860000000,1.964878171,3.850414678,2.004043816,0.01954330791,0,0,no_tax,1,25090167,25090167,0x8f0cc942ad699f73ab3d58536006b1296be24533,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,100,100,101,1,1,false,29325.7566,available_approval_events_filtered_to_as_of_block,30,30,25,24,1.17934,0.214461829,0,25090161,25090228,39,0.2803738318,1,0.964878171,5.499067154,0.96,0,0,4,4,26,26,0,0.08,0.26,0,0.1333333333,0.8666666667,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10350,positive,ethereum,run-2,0x02ecf34a4849e85a6b94f3ffb1975917cf1ad007,0xb3b9c07cceda71d594ab3a458eca806e75eea05a,UNISWAP-V2,⚡NRV,direct_lp_liquidity_removal,25090268,25090258,10,10,true,25090268,,25090165,25090165,25090161,93,93,97,0x8f0cc942ad699f73ab3d58536006b1296be24533,,false,,,860000000,1.964878171,3.850414678,2.004043816,0.01954330791,0,0,no_tax,1,25090167,25090167,0x8f0cc942ad699f73ab3d58536006b1296be24533,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,91,91,101,1,1,false,29325.7566,available_approval_events_filtered_to_as_of_block,30,30,25,24,1.17934,0.214461829,0,25090161,25090228,30,0.306122449,1,0.964878171,5.499067154,0.96,0,0,8,8,30,30,0,0.16,0.3,0,0.2666666667,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10351,positive,ethereum,run-2,0x02ecf34a4849e85a6b94f3ffb1975917cf1ad007,0xb3b9c07cceda71d594ab3a458eca806e75eea05a,UNISWAP-V2,⚡NRV,direct_lp_liquidity_removal,25090268,25090218,50,50,true,25090268,,25090165,25090165,25090161,53,53,57,0x8f0cc942ad699f73ab3d58536006b1296be24533,,false,,,860000000,2.004043816,4.006896033,2.004043816,0,0,0,no_tax,1,25090167,25090167,0x8f0cc942ad699f73ab3d58536006b1296be24533,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,51,51,101,1,1,false,29325.7566,available_approval_events_filtered_to_as_of_block,26,26,22,21,1.07964,0.07559618369,0,25090161,25090217,1,0.4482758621,1,1.004043816,14.28167332,0.9545454545,4,4,21,21,26,26,0.4,0.42,0.26,0.1538461538,0.8076923077,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10352,positive,ethereum,run-2,0x02ecf34a4849e85a6b94f3ffb1975917cf1ad007,0xb3b9c07cceda71d594ab3a458eca806e75eea05a,UNISWAP-V2,⚡NRV,direct_lp_liquidity_removal,25090268,25090168,100,100,true,25090268,,25090165,25090165,25090161,3,3,7,0x8f0cc942ad699f73ab3d58536006b1296be24533,,false,,,860000000,1.0251,1.05075282,1.0251,0,0,0,no_tax,1,25090167,25090167,0x8f0cc942ad699f73ab3d58536006b1296be24533,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,1,1,101,1,1,false,29325.7566,available_approval_events_filtered_to_as_of_block,5,5,3,2,0.0251,0,0,25090161,25090168,0,0.625,1,0.0251,,0.6666666667,5,5,5,5,5,5,0.5,0.1,0.05,1,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10353,positive,ethereum,run-2,0x67d13691126536cf255ebd721cfaf9f40589ec3d,0xeeb1a4036e637a42d70630694b5814d3b7da3ff4,UNISWAP-V2,⚡NDK,direct_lp_liquidity_removal,25090285,25090284,1,1,true,25090285,,25090239,25090239,25090234,45,45,50,0x3c4a2dce7b34b00b6518bfd8bd6216a64158e2f5,,false,,,3.9e+10,1.408690319,1.981855691,1.409020414,0.0002342728441,0,0,no_tax,1,25090241,25090241,0x3c4a2dce7b34b00b6518bfd8bd6216a64158e2f5,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,43,43,44,1,1,false,197484.1766,available_approval_events_filtered_to_as_of_block,22,24,21,19,0.4671405,0.05845018122,0,25090234,25090284,0,0.431372549,1.090909091,0.4086903188,7.992113801,0.9047619048,5,5,21,23,22,24,0.5,0.42,0.22,0.2083333333,0.9583333333,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10354,positive,ethereum,run-2,0x67d13691126536cf255ebd721cfaf9f40589ec3d,0xeeb1a4036e637a42d70630694b5814d3b7da3ff4,UNISWAP-V2,⚡NDK,direct_lp_liquidity_removal,25090285,25090275,10,10,true,25090285,,25090239,25090239,25090234,36,36,41,0x3c4a2dce7b34b00b6518bfd8bd6216a64158e2f5,,false,,,3.9e+10,1.298717914,1.684900083,1.298717914,0,0,0,no_tax,1,25090241,25090241,0x3c4a2dce7b34b00b6518bfd8bd6216a64158e2f5,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,34,34,44,1,1,false,197484.1766,available_approval_events_filtered_to_as_of_block,18,20,16,15,0.356838,0.058120086,0,25090234,25090275,0,0.4285714286,1.111111111,0.298717914,6.139667446,0.9375,5,5,18,20,18,20,0.5,0.36,0.18,0.25,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10355,positive,ethereum,run-2,0x1465a89c54010ec0546553357f352a69615ff707,0x3e0c4b4833f006c4bfe7617b9ddb331680b77269,UNISWAP-V2,GARY,direct_lp_liquidity_removal,25090310,25090309,1,1,true,25090310,,25089883,25089883,25089865,426,426,444,0xefc31c20520af791deb5c3ac8185f2814d608a91,,false,,,100000000,16.70817185,2.12826934,17.0831504,0.02195019939,0,0,no_tax,1,25090309,25090309,0xefc31c20520af791deb5c3ac8185f2814d608a91,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,0,0,1,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,46,46,34,34,6,5.168978952,0,25090017,25090309,0,0.1077283372,1,0.8310210476,1.160770832,1,2,2,7,7,13,13,0.2,0.14,0.13,0.04347826087,0.152173913,0.2826086957,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10356,positive,ethereum,run-2,0x1465a89c54010ec0546553357f352a69615ff707,0x3e0c4b4833f006c4bfe7617b9ddb331680b77269,UNISWAP-V2,GARY,direct_lp_liquidity_removal,25090310,25090300,10,10,true,25090310,,25089883,25089883,25089865,417,417,435,0xefc31c20520af791deb5c3ac8185f2814d608a91,,false,,,100000000,16.50817185,2.077697323,17.0831504,0.03365764183,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,44,44,33,33,5.8,5.168978952,0,25090017,25090290,10,0.1052631579,1,0.6310210476,1.122078471,1,0,0,7,7,11,11,0,0.14,0.11,0,0.1590909091,0.25,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10357,positive,ethereum,run-2,0x1465a89c54010ec0546553357f352a69615ff707,0x3e0c4b4833f006c4bfe7617b9ddb331680b77269,UNISWAP-V2,GARY,direct_lp_liquidity_removal,25090310,25090260,50,50,true,25090310,,25089883,25089883,25089865,377,377,395,0xefc31c20520af791deb5c3ac8185f2814d608a91,,false,,,100000000,16.39615924,2.050037642,17.0831504,0.04021454734,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,39,39,29,29,5.15,4.630991555,0,25090017,25090253,7,0.1031746032,1,0.5190084447,1.112072855,1,2,2,6,6,14,14,0.2,0.12,0.14,0.05128205128,0.1538461538,0.358974359,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10358,positive,ethereum,run-2,0x1465a89c54010ec0546553357f352a69615ff707,0x3e0c4b4833f006c4bfe7617b9ddb331680b77269,UNISWAP-V2,GARY,direct_lp_liquidity_removal,25090310,25090210,100,100,true,25090310,,25089883,25089883,25089865,327,327,345,0xefc31c20520af791deb5c3ac8185f2814d608a91,,false,,,100000000,16.7331504,2.135565125,17.0771508,0.02014389864,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,33,33,25,25,4.8,3.944000395,0,25090017,25090200,10,0.1006097561,1,0.8559996052,1.217038418,1,0,0,8,8,16,16,0,0.16,0.16,0,0.2424242424,0.4848484848,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10359,positive,ethereum,run-2,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x2ce6fb2e1bb72d43b556222a393a865af27e7d8b,UNISWAP-V2,TRUMPXI,direct_lp_liquidity_removal,25090315,25090314,1,1,true,25090315,,25082935,25082935,25082897,7379,7379,7417,0xd63e7a9160288707169630fcb677946574109074,0xd63e7a9160288707169630fcb677946574109074,false,false,true,1000000000,1.37303253,1.883485104,1.37303253,0,0,0,no_tax,2,25082935,25090314,0xd63e7a9160288707169630fcb677946574109074,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,7379,0,1,2,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,11,21,22,18,0.3730325304,0,0,25082897,25090314,0,0.001482879482,1.909090909,0.3730325304,,0.8181818182,1,1,1,1,1,1,0.1,0.02,0.01,0.04761904762,0.04761904762,0.04761904762,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10360,positive,ethereum,run-2,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x2ce6fb2e1bb72d43b556222a393a865af27e7d8b,UNISWAP-V2,TRUMPXI,direct_lp_liquidity_removal,25090315,25090305,10,10,true,25090315,,25082935,25082935,25082897,7370,7370,7408,0xd63e7a9160288707169630fcb677946574109074,0xd63e7a9160288707169630fcb677946574109074,false,false,true,1000000000,1.37303253,1.883485104,1.37303253,0,0,0,no_tax,1,25082935,25082935,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,7370,7370,7380,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,10,20,22,18,0.3730325304,0,0,25082897,25088428,1877,0.001349709812,2,0.3730325304,,0.8181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10361,positive,ethereum,run-2,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x2ce6fb2e1bb72d43b556222a393a865af27e7d8b,UNISWAP-V2,TRUMPXI,direct_lp_liquidity_removal,25090315,25090265,50,50,true,25090315,,25082935,25082935,25082897,7330,7330,7368,0xd63e7a9160288707169630fcb677946574109074,0xd63e7a9160288707169630fcb677946574109074,false,false,true,1000000000,1.37303253,1.883485104,1.37303253,0,0,0,no_tax,1,25082935,25082935,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,7330,7330,7380,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,10,20,22,18,0.3730325304,0,0,25082897,25088428,1837,0.001357036233,2,0.3730325304,,0.8181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10362,positive,ethereum,run-2,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x2ce6fb2e1bb72d43b556222a393a865af27e7d8b,UNISWAP-V2,TRUMPXI,direct_lp_liquidity_removal,25090315,25090215,100,100,true,25090315,,25082935,25082935,25082897,7280,7280,7318,0xd63e7a9160288707169630fcb677946574109074,0xd63e7a9160288707169630fcb677946574109074,false,false,true,1000000000,1.37303253,1.883485104,1.37303253,0,0,0,no_tax,1,25082935,25082935,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,7280,7280,7380,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,10,20,22,18,0.3730325304,0,0,25082897,25088428,1787,0.001366306873,2,0.3730325304,,0.8181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10363,positive,ethereum,run-2,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x2ce6fb2e1bb72d43b556222a393a865af27e7d8b,UNISWAP-V2,TRUMPXI,direct_lp_liquidity_removal,25090315,25089815,500,500,true,25090315,,25082935,25082935,25082897,6880,6880,6918,0xd63e7a9160288707169630fcb677946574109074,0xd63e7a9160288707169630fcb677946574109074,false,false,true,1000000000,1.37303253,1.883485104,1.37303253,0,0,0,no_tax,1,25082935,25082935,0xedf99538d502c8b523ab03c632edf40c45d0d721,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,6880,6880,7380,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,10,20,22,18,0.3730325304,0,0,25082897,25088428,1387,0.001445295563,2,0.3730325304,,0.8181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10364,positive,ethereum,run-2,0x7efc5ab4179c5544c5deb1d72e401c127d7e8fa1,0x35437cf0b2af1fd55df69475431cc24bd55218ab,UNISWAP-V2,TRUMPZ,direct_lp_liquidity_removal,25090318,25090317,1,1,true,25090318,,25083119,25083119,25083085,7198,7198,7232,0xfe595762fb1a90afe9349e7b4853d6c30c25178f,0xfe595762fb1a90afe9349e7b4853d6c30c25178f,false,false,true,1000000000,1.111609297,1.235293224,1.111609297,0,14.99,14.99,moderate_tax,2,25083119,25090317,0xfe595762fb1a90afe9349e7b4853d6c30c25178f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,7198,0,1,2,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,6,8,8,3,0.1116092968,0,0,25083085,25090317,0,0.0008295313148,1.333333333,0.1116092968,,0.375,1,1,1,1,1,1,0.1,0.02,0.01,0.125,0.125,0.125,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10365,positive,ethereum,run-2,0x7efc5ab4179c5544c5deb1d72e401c127d7e8fa1,0x35437cf0b2af1fd55df69475431cc24bd55218ab,UNISWAP-V2,TRUMPZ,direct_lp_liquidity_removal,25090318,25090308,10,10,true,25090318,,25083119,25083119,25083085,7189,7189,7223,0xfe595762fb1a90afe9349e7b4853d6c30c25178f,0xfe595762fb1a90afe9349e7b4853d6c30c25178f,false,false,true,1000000000,1.111609297,1.235293224,1.111609297,0,14.99,14.99,moderate_tax,1,25083119,25083119,0x7efc5ab4179c5544c5deb1d72e401c127d7e8fa1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,7189,7189,7199,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,5,7,8,3,0.1116092968,0,0,25083085,25083121,7187,0.00069213732,1.4,0.1116092968,,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-10366,positive,ethereum,run-2,0x7efc5ab4179c5544c5deb1d72e401c127d7e8fa1,0x35437cf0b2af1fd55df69475431cc24bd55218ab,UNISWAP-V2,TRUMPZ,direct_lp_liquidity_removal,25090318,25090268,50,50,true,25090318,,25083119,25083119,25083085,7149,7149,7183,0xfe595762fb1a90afe9349e7b4853d6c30c25178f,0xfe595762fb1a90afe9349e7b4853d6c30c25178f,false,false,true,1000000000,1.111609297,1.235293224,1.111609297,0,14.99,14.99,moderate_tax,1,25083119,25083119,0x7efc5ab4179c5544c5deb1d72e401c127d7e8fa1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,7149,7149,7199,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,5,7,8,3,0.1116092968,0,0,25083085,25083121,7147,0.0006959910913,1.4,0.1116092968,,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
