row_id,chain,source_run_id,token,pool,protocol,symbol,target_mechanism,confidence,as_of_block,label_block,trading_enabled_block,blocks_from_trading_enabled_to_removal,minutes_from_trading_enabled_to_removal,time_to_scam_bucket,pool_created_block,token_created_block,blocks_token_created_to_removal,creator_address,current_owner,ownership_renounced_current,current_owner_is_zero_address,current_owner_is_creator,token_total_supply_scaled,pool_token_supply_percent_at_label,price_ratio_to_initial_at_label,liquidity_eth_at_label,liquidity_level_at_label,max_liquidity_eth_before_removal,denom_reserve_ratio_to_max_at_removal,denom_reserve_at_removal,token_reserve_at_removal,buy_tax_at_label,sell_tax_at_label,tax_bucket_at_label,can_buy_at_label,can_sell_at_label,has_observed_buy,has_observed_sell,lp_supply_known,lp_supply_status,lp_total_supply_current,lp_holder_count_current,lp_transfer_count_current,lp_approval_count_current,lp_holders_with_approvals_current,lp_approved_percentage_current,lp_total_approved_to_routers_current,lp_first_approval_block,lp_last_approval_block,lp_any_approval_pre_removal,lp_approval_count_pre_removal,lp_approval_count_same_block,lp_first_pre_removal_approval_block,lp_last_pre_removal_approval_block,lp_first_pre_removal_approval_owner,lp_first_pre_removal_approval_spender,lp_first_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner,lp_last_pre_removal_approval_spender,lp_last_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner_is_creator,lp_last_pre_removal_approval_owner_is_current_owner,blocks_lp_first_approval_to_removal,blocks_lp_first_pre_removal_approval_to_removal,blocks_lp_last_pre_removal_approval_to_removal,blocks_trading_enabled_to_lp_first_approval,blocks_trading_enabled_to_lp_first_pre_removal_approval,blocks_trading_enabled_to_lp_last_pre_removal_approval,blocks_pool_created_to_lp_first_approval,blocks_pool_created_to_lp_first_pre_removal_approval,blocks_pool_created_to_lp_last_pre_removal_approval,lp_last_approval_pre_removal,blocks_lp_last_approval_to_removal,lp_last_approval_owner,lp_last_approval_spender,lp_last_approval_is_router,lp_same_tx_approval_and_removal,top_lp_holder_share_current,top_liquidity_position_share_current,pre_label_activity_blocks,pre_label_tx_count,pre_label_token_transfer_count,pre_label_denom_transfer_count,pre_label_buy_volume_eth,pre_label_sell_volume_eth,pre_label_bribe_eth,pre_label_first_activity_block,pre_label_last_activity_block,blocks_pre_label_last_activity_to_label,pre_label_active_density,pre_label_tx_per_active_block,pre_label_net_buy_volume_eth,pre_label_buy_sell_volume_ratio,pre_label_denom_token_transfer_ratio,pre_label_active_blocks_last_10,pre_label_tx_count_last_10,pre_label_active_blocks_last_100,pre_label_tx_count_last_100,pre_label_active_density_last_10,pre_label_active_density_last_100,pre_label_tx_share_last_10,pre_label_tx_share_last_100,network_address_count_current,network_node_count_current,network_edge_count_current,network_feature_scope,activity_feature_scope,lp_feature_scope,removal_tx,burn_event_present,evidence_summary
directlp-0001,ethereum,run-2,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x497847f503b95452f0af3c29d6bcf19e858f602f,UNISWAP-V2,PRTAL,direct_lp_liquidity_removal,verified,24995032,24995033,24995006,27,5.4,early_11_to_100,24995006,24994985,48,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,false,false,true,100000000,2.59e-13,0.9969111969,3.873e-15,drained,1.5,2.582e-15,3.873e-15,2.59e-07,14.72,15,moderate_tax,false,false,false,false,true,observed,0,2,4,2,2,0,-0,24995006,24995033,true,1,1,24995006,24995006,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,27,27,27,0,0,0,0,0,0,false,,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,0,,3,3,3,1,0,0,0,24994985,24995006,27,0.0625,1,0,,0.3333333333,0,0,3,3,0,0.03,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0xe702229be82a554a0c91bc2f30059e4cd442f5c02916fdf27988c9cb27115e45,true,removal_block=24995033; burn_event_present=True; max_liquidity_before=1.5; reserve_ratio_to_max=2.582e-15
directlp-0012,ethereum,run-2,0x2b200fd1a5064d8f9da9ffe634cb29cf53e701a5,0x4015a618c34012977ec0a2ff85b63a5038029edd,UNISWAP-V2,💫STVAU,direct_lp_liquidity_removal,verified,24995471,24995472,24995376,96,19.2,early_11_to_100,24995376,24995373,99,0x11418dfb24a49bb9627af83c75670ae2f6664727,,false,,,6160000000,2.706616321,6.297663288e-05,1.704535824e-06,drained,1.659823537,0.0001981298519,0.0003288605915,860071.6281,0,0,no_tax,false,false,true,true,true,observed,16.79995708,2,5,1,1,-0,-0,24995385,24995385,true,1,0,24995385,24995385,0x11418dfb24a49bb9627af83c75670ae2f6664727,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x11418dfb24a49bb9627af83c75670ae2f6664727,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,87,87,87,9,9,9,9,9,9,true,87,0x11418dfb24a49bb9627af83c75670ae2f6664727,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,19,18,0.87426,0.3375675101,0,24995373,24995438,34,0.2424242424,1,0.5366924899,2.589881946,0.9473684211,0,0,24,24,0,0.24,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x4598c5f4c9b44239a7c818bec3e6f6514a869e1e8db5726aa1e3a112f2b68b3f,true,removal_block=24995472; burn_event_present=True; max_liquidity_before=1.659823537; reserve_ratio_to_max=0.0001981298519
directlp-0013,ethereum,run-2,0xd4d0bacf1e0ebd3cb5081639e86256595b06e289,0x98e9a928a843cca4071eaafc2b2ab1924ecde9ad,UNISWAP-V2,🧾$MYTHIC,direct_lp_liquidity_removal,verified,24995485,24995486,24995340,146,29.2,delayed_101_to_1000,24995340,24995338,148,0xc79834033860b0562d1fca400c1fce6d872fa7b8,,false,,,7.1e+13,4.668985185,1.961866625e-05,1.099191145e-06,drained,2.331413863,0.0002059560141,0.0004801687064,7545164433,0,0,no_tax,false,false,true,true,true,observed,1901.444836,2,5,1,1,-0,-0,24995341,24995341,true,1,0,24995341,24995341,0xc79834033860b0562d1fca400c1fce6d872fa7b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xc79834033860b0562d1fca400c1fce6d872fa7b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,145,145,145,1,1,1,1,1,1,true,145,0xc79834033860b0562d1fca400c1fce6d872fa7b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,28,28,24,23,1.273,0.1415861368,0,24995338,24995382,104,0.1891891892,1,1.131413863,8.990993248,0.9583333333,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xb57887ba3b12bee9236ac84ba1aa15de53f99dae14cacadfd6c8461b4c4fe27a,true,removal_block=24995486; burn_event_present=True; max_liquidity_before=2.331413863; reserve_ratio_to_max=0.0002059560141
directlp-0014,ethereum,run-2,0x3210c331a800c1d6cc7d2b2d7a4b8d27411ac552,0x6006a98a41f58f53f51393ac60b8475a1f6fd5e6,UNISWAP-V3,UP,direct_lp_liquidity_removal,verified,24995494,24995495,24995454,41,8.2,early_11_to_100,24995454,24995454,41,0x778e630dc13d98eb98545fc7e29b06b881e58b75,0x0000000000000000000000000000000000000000,true,true,false,1000000000,0,,0,drained,4.19401975,0,0,0,,,unknown,false,false,true,true,true,observed,0,0,2,0,0,0,0,,,false,0,0,,,,,,,,,,,,,,,,,,,,false,,,,,false,,,20,79,79,62,5.880243642,4.583575815,0,24995454,24995492,3,0.487804878,3.95,1.296667827,1.282894378,0.7848101266,2,14,20,79,0.2,0.2,0.1772151899,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_no_approval_observed,0x6814c7126a520cd15ff8450f7027a28ff86cb7a2202b2cb72e23e30ae22e80d8,true,removal_block=24995495; burn_event_present=True; max_liquidity_before=4.19401975; reserve_ratio_to_max=0
directlp-0015,ethereum,run-2,0xd935877a369f21983f4369ef40b3bd93904030b0,0xa106ff0a22f86778edea30598dccb27f413a7e9b,UNISWAP-V2,🔥GFC,direct_lp_liquidity_removal,verified,24995519,24995520,24995458,62,12.4,early_11_to_100,24995458,24995454,66,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,,false,,,7000000000,0.972501084,0.0001188590511,1.155905561e-06,drained,1.442449501,0.0001020835004,0.0001472502942,531400.8375,0,0,no_tax,false,false,true,true,true,observed,8.84116871,2,5,1,1,-0,-0,24995463,24995463,true,1,0,24995463,24995463,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,57,57,57,5,5,5,5,5,5,true,57,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,20,19,0.4591,0.06548951982,0,24995454,24995519,1,0.3636363636,1,0.3936104802,7.01028197,0.95,4,4,24,24,0.4,0.24,0.1666666667,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x724201578aa972eeee0bc844750a7399f08f8a7fd6843ff367722c691b5e885b,true,removal_block=24995520; burn_event_present=True; max_liquidity_before=1.442449501; reserve_ratio_to_max=0.0001020835004
directlp-0016,ethereum,run-2,0x580a86c65289448973d9cea7829b46f1d50eca4e,0xf28381ddcea3b6c95d1c89b38f9c50f6e5da969e,UNISWAP-V2,PEG,direct_lp_liquidity_removal,verified,24995536,24995537,24995506,31,6.2,early_11_to_100,24995506,24995497,40,0x5c3b678830120dd71961fcc6664aca5e9dee117b,,false,,,10000,3.522280946,0.000344746596,3.035735916e-06,drained,0.7693116311,0.000377640002,0.0002905228459,3.628327488,0,0,no_tax,false,false,true,true,true,observed,0.03236202139,2,5,1,1,-0,-0,24995537,24995537,false,0,1,,,,,,,,,,,0,,,31,,,31,,,false,,0x5c3b678830120dd71961fcc6664aca5e9dee117b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,100,,28,61,47,42,0.7730241521,0.583869755,0.0001,24995497,24995535,2,0.7,2.178571429,0.189154397,1.323966767,0.8936170213,9,14,28,61,0.9,0.28,0.2295081967,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0xe12f1c01182309fdffa4fba4b181694aa91b1b65fa6561dcb4b594861b5a9bf4,true,removal_block=24995537; burn_event_present=True; max_liquidity_before=0.7693116311; reserve_ratio_to_max=0.000377640002
directlp-0017,ethereum,run-2,0x37c5e45751d1812419ddb9d19ba029d71904fedb,0x1b3f866d8b6b10b483bb9a73cfd11283211d4d2e,UNISWAP-V2,🌺STSIG,direct_lp_liquidity_removal,verified,24995549,24995550,24995483,67,13.4,early_11_to_100,24995483,24995480,70,0x3097b9b60389849ecc97be94d785a782cb54200c,,false,,,3990000000,1.95261244,7.651997695e-05,1.494138589e-06,drained,1.703205118,0.0001702048689,0.0002898938037,399544.7268,0,0,no_tax,false,false,true,true,true,observed,10.75306702,2,5,1,1,-0,-0,24995484,24995484,true,1,0,24995484,24995484,0x3097b9b60389849ecc97be94d785a782cb54200c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x3097b9b60389849ecc97be94d785a782cb54200c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,66,66,66,1,1,1,1,1,1,true,66,0x3097b9b60389849ecc97be94d785a782cb54200c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,20,19,0.82258,0.1193748822,0,24995480,24995529,21,0.3428571429,1,0.7032051178,6.890729315,0.95,0,0,24,24,0,0.24,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x6bd3fb751005578b487448efb4de9fcdc75ab1a1ebe6305c6f764d2c2a5fe99d,true,removal_block=24995550; burn_event_present=True; max_liquidity_before=1.703205118; reserve_ratio_to_max=0.0001702048689
directlp-0018,ethereum,run-2,0x46f5f18213e5d6419bb053afd9779e4c7bd2df48,0x6de3c6984f8f84d02609a1ace6e3368c8f399dd2,UNISWAP-V3,TOKI,direct_lp_liquidity_removal,verified,24995582,24995583,24995578,5,1,fast_1_to_10,24995572,24995353,230,0x301a48d63dab34979608da016c75163bdb72e65c,0x301a48d63dab34979608da016c75163bdb72e65c,false,false,true,4.2069e+14,0,,0,drained,909.641035,0.000898088351,0.8169380172,1.130690628e+13,,,unknown,false,false,true,true,true,observed,0,0,6,0,0,0,0,,,false,0,0,,,,,,,,,,,,,,,,,,,,false,,,,,false,,,0,0,0,0,0,0,0,,,,0,,0,,,0,0,0,0,0,0,,,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_no_approval_observed,0x6e91dc9acbfdccf5d0e0f13d51373a793e7085f07d8572ee52605037123b858c,true,removal_block=24995583; burn_event_present=True; max_liquidity_before=909.641035; reserve_ratio_to_max=0.000898088351
directlp-0019,ethereum,run-2,0xdadb48bf051f4e3450284d174c98ed6a38cf1dd7,0xd84d1d3e19b3f350505afd37673c47a3f4451822,UNISWAP-V2,PEG,direct_lp_liquidity_removal,verified,24995601,24995602,24995549,53,10.6,early_11_to_100,24995549,24995541,61,0x5c3b678830120dd71961fcc6664aca5e9dee117b,,false,,,10000,0.0007122503197,1.060806615,3.777799253e-06,dust,0.515,7.33553253e-06,3.777799253e-06,0.07122503197,0,0,no_tax,false,false,true,false,true,observed,0.0005187042845,2,5,1,1,-0,-0,24995602,24995602,false,0,1,,,,,,,,,,,0,,,53,,,53,,,false,,0x5c3b678830120dd71961fcc6664aca5e9dee117b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,100,,5,6,5,4,0.015,0,0,24995541,24995578,24,0.08196721311,1.2,0.015,,0.8,0,0,5,6,0,0.05,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0xb7892a7ae0e98aa698df90808d45cd42978dcbb71c4e86cfbfe11191adcdeb07,true,removal_block=24995602; burn_event_present=True; max_liquidity_before=0.515; reserve_ratio_to_max=7.33553253e-06
directlp-0020,ethereum,run-2,0x359e4923012db7af38766f0b20cf668e88d9391d,0xd41430730baedc402d2e0424f8e5ca53b8a3af42,UNISWAP-V2,PORTAL,direct_lp_liquidity_removal,verified,24995612,24995613,24995440,173,34.6,delayed_101_to_1000,24995437,24995393,220,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,false,false,true,10000000,0.000122541556,1.0200697,2.500018565e-06,drained,1.01,2.475265906e-06,2.500018565e-06,12.2541556,0,0,no_tax,false,false,true,false,true,observed,0.005534876528,2,5,1,1,-0,-0,24995612,24995612,true,1,0,24995612,24995612,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,1,1,1,172,172,172,175,175,175,true,1,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,7,7,5,2,0.01,0,0,24995393,24995612,1,0.03181818182,1,0.01,,0.4,1,1,1,1,0.1,0.01,0.1428571429,0.1428571429,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x4824dc60b924c51afab786070fc3b516665c6cfc68fde5095ea809b67fff3ce1,true,removal_block=24995613; burn_event_present=True; max_liquidity_before=1.01; reserve_ratio_to_max=2.475265906e-06
directlp-0021,ethereum,run-2,0xc9d072112c2bd907f50c9f153805e248b33f6886,0x7f21a37c45ef2087d54fbbac82df0bc30cfabe0d,UNISWAP-V2,🔥EF,direct_lp_liquidity_removal,verified,24995623,24995624,24995530,94,18.8,early_11_to_100,24995530,24995528,96,0x22104bf584371e3bc040ccf106f0a3c98013da50,,false,,,5000000000,1.201730035,0.0001023594401,1.230084136e-06,drained,1.569495872,0.0001207600842,0.0001895324537,387850.5541,0,0,no_tax,false,false,true,true,true,observed,8.568618062,2,5,1,1,-0,-0,24995535,24995535,true,1,0,24995535,24995535,0x22104bf584371e3bc040ccf106f0a3c98013da50,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x22104bf584371e3bc040ccf106f0a3c98013da50,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,89,89,89,5,5,5,5,5,5,true,89,0x22104bf584371e3bc040ccf106f0a3c98013da50,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,26,21,20,0.59641,0.03214464685,0,24995528,24995588,36,0.2708333333,1,0.5642653532,18.5539447,0.9523809524,0,0,26,26,0,0.26,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x91100b1d4ea14e368fae5444f5702fab3352ccd3a1e8ae8ce1d8aa3da79bded2,true,removal_block=24995624; burn_event_present=True; max_liquidity_before=1.569495872; reserve_ratio_to_max=0.0001207600842
directlp-0022,ethereum,run-2,0x415acfb2cefab9958a2947fcce4fb605685d3b0c,0x9405833b313e5bcb87100a17829687799267a218,UNISWAP-V2,🐾PHBRI,direct_lp_liquidity_removal,verified,24995644,24995645,24995559,86,17.2,early_11_to_100,24995559,24995557,88,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,,false,,,3520000000,2.32791078,8.124693119e-05,1.891356069e-06,drained,2.16599763,0.0001965978398,0.0004258304551,362288.0842,0,0,no_tax,false,false,true,true,true,observed,12.40769254,2,5,1,1,-0,-0,24995561,24995561,true,1,0,24995561,24995561,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,84,84,84,2,2,2,2,2,2,true,84,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,25,25,20,19,1.1876,0.1509901386,0,24995557,24995610,35,0.2840909091,1,1.036609861,7.865414329,0.95,0,0,25,25,0,0.25,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xc49735fafcc7401574e6c10844b3c92122d11fc58671ec97cf36acd8ac7a79dc,true,removal_block=24995645; burn_event_present=True; max_liquidity_before=2.16599763; reserve_ratio_to_max=0.0001965978398
directlp-0023,ethereum,run-2,0xd3211c7ac23f4661cbced612d8db5fb138e1bc6f,0x6f660234825d2e2ede3a1d7cb97337fcae5b2c7f,UNISWAP-V2,💰sahne,direct_lp_liquidity_removal,verified,24995728,24995729,24995532,197,39.4,delayed_101_to_1000,24995532,24995530,199,0x38d0f7d300c3a3686195f2a58f0d536ab7c2fc12,,false,,,8.66e+14,51.76605705,1.828918451e-07,1.041434865e-07,drained,2.130584893,0.0002207569363,0.0004703413936,9.896402194e+10,0,0,no_tax,false,false,true,true,true,observed,6814.994833,2,5,1,1,-0,-0,24995533,24995533,true,1,0,24995533,24995533,0x38d0f7d300c3a3686195f2a58f0d536ab7c2fc12,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x38d0f7d300c3a3686195f2a58f0d536ab7c2fc12,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,196,196,196,1,1,1,1,1,1,true,196,0x38d0f7d300c3a3686195f2a58f0d536ab7c2fc12,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,30,30,25,24,1.2243,0.1937151068,0,24995530,24995578,151,0.1507537688,1,1.030584893,6.320105956,0.96,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x703760282c51bae3e24004af44b0efbde94db27b09788821b187101417f2c274,true,removal_block=24995729; burn_event_present=True; max_liquidity_before=2.130584893; reserve_ratio_to_max=0.0002207569363
directlp-0024,ethereum,run-2,0xaf27116511f397d6e83b9ee2c58fb0d1779dfbee,0xa0928efd94b6093ed3d8e28256f4535dc9aaee87,UNISWAP-V2,🛡LSCT,direct_lp_liquidity_removal,verified,24995730,24995731,24995633,98,19.6,early_11_to_100,24995633,24995630,101,0x196c54987157545cbe1d60b29f0e46204055b94d,,false,,,3000000000,4.359195571,2.385042821e-05,1.03968681e-06,drained,2.304250946,0.00021229993,0.0004891923144,277107.605,0,0,no_tax,false,false,true,true,true,observed,11.63061524,2,5,1,1,-0,-0,24995635,24995635,true,1,0,24995635,24995635,0x196c54987157545cbe1d60b29f0e46204055b94d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x196c54987157545cbe1d60b29f0e46204055b94d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,96,96,96,2,2,2,2,2,2,true,96,0x196c54987157545cbe1d60b29f0e46204055b94d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,21,20,1.32977,0.02551905447,0,24995630,24995696,35,0.2376237624,1,1.304250946,52.10890558,0.9523809524,0,0,23,23,0,0.23,0,0.9583333333,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x9cdf06daa8dbfaa5a02bfcef0fe394f73688349a62b9cc0b74baaf01ab11948c,true,removal_block=24995731; burn_event_present=True; max_liquidity_before=2.304250946; reserve_ratio_to_max=0.00021229993
directlp-0025,ethereum,run-2,0xe6ab964f87ec116c83fb0e44e862097b22f53b86,0x58994f95621e98d7876557fc487f953751e387bb,UNISWAP-V2,JUSTIN,direct_lp_liquidity_removal,verified,24995741,24995742,24995676,66,13.2,early_11_to_100,24995676,24995655,87,0xe9d787c5b5f66e90a7cf956c42a92f8105e25e14,,false,,,1e+10,0.001884285341,1.178776477,1.110575618e-05,dust,0.542924,2.045545265e-05,1.110575618e-05,188428.5341,0,0,no_tax,false,false,true,false,true,observed,1.446448516,2,5,1,1,-0,-0,24995742,24995742,false,0,1,,,,,,,,,,,0,,,66,,,66,,,false,,0xe9d787c5b5f66e90a7cf956c42a92f8105e25e14,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,100,,11,12,11,10,0.042924,0,0,24995655,24995706,36,0.1264367816,1.090909091,0.042924,,0.9090909091,0,0,11,12,0,0.11,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0x1f80ed1b05b90b1748611ec31171ac460e73238f1324cd0eb422276c23c81035,true,removal_block=24995742; burn_event_present=True; max_liquidity_before=0.542924; reserve_ratio_to_max=2.045545265e-05
directlp-0026,ethereum,run-2,0x594b4534652deac2eb231ef79ae5df37364c9009,0x36c8d78501fab58bc65d6d122a623b6e8dde6ce0,UNISWAP-V2,🌊VIPOO,direct_lp_liquidity_removal,verified,24995743,24995744,24995654,90,18,early_11_to_100,24995654,24995652,92,0xb20adf6153cb2c86e15a7d4a58e6dc4550635bf8,,false,,,8470000000,2.546471079,0.0001015938292,2.587057479e-06,drained,2.424845269,0.0002557424305,0.0006201358227,896057.7518,0,0,no_tax,false,false,true,true,true,observed,23.54266241,2,5,1,1,-0,-0,24995655,24995655,true,1,0,24995655,24995655,0xb20adf6153cb2c86e15a7d4a58e6dc4550635bf8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xb20adf6153cb2c86e15a7d4a58e6dc4550635bf8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,89,89,89,1,1,1,1,1,1,true,89,0xb20adf6153cb2c86e15a7d4a58e6dc4550635bf8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,26,22,21,1.58194,0.1570947309,0,24995652,24995708,36,0.2826086957,1,1.424845269,10.06997492,0.9545454545,0,0,26,26,0,0.26,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x43f327ec4dd512c1b427d0914b16a494127bc32df77a3066fcd28a4fef15aa33,true,removal_block=24995744; burn_event_present=True; max_liquidity_before=2.424845269; reserve_ratio_to_max=0.0002557424305
directlp-0027,ethereum,run-2,0x60249f75d9c8f0b404600e522f0f77a3b5b16510,0xe764da40dc54eff94e6cfb44a3efe215fb88533b,UNISWAP-V2,🔭DRG,direct_lp_liquidity_removal,verified,24995834,24995835,24995758,77,15.4,early_11_to_100,24995758,24995756,79,0x9297d2e6a7b453a0f16603484c9f06f2da7188f0,,false,,,4840000000,4.838034529,2.246283541e-05,1.086759733e-06,drained,2.176142167,0.0002182142194,0.0004748651643,534288.3353,0,0,no_tax,false,false,true,true,true,observed,15.9102175,2,5,1,1,-0,-0,24995759,24995759,true,1,0,24995759,24995759,0x9297d2e6a7b453a0f16603484c9f06f2da7188f0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x9297d2e6a7b453a0f16603484c9f06f2da7188f0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,76,76,76,1,1,1,1,1,1,true,76,0x9297d2e6a7b453a0f16603484c9f06f2da7188f0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,20,19,1.25901,0.1821071402,0,24995756,24995804,31,0.3037974684,1,1.07690286,6.913567467,0.95,0,0,24,24,0,0.24,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xc8eba4bbc0ec6eb4d4109b11fc2c5ce893dfee3555b4121dc9828e71ca0ef573,true,removal_block=24995835; burn_event_present=True; max_liquidity_before=2.176142167; reserve_ratio_to_max=0.0002182142194
